Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
p23,FBgn0037728,,,,,FBgn0037728,p23
P5CDh1,FBgn0037138,,,,,FBgn0037138,P5CDh1
P5CDh2,FBgn0053092,,,,,FBgn0053092,P5CDh2
P5cr,FBgn0015781,,,,,FBgn0015781,P5cr
P5cr-2,FBgn0038516,,,,,FBgn0038516,P5cr-2
Paf-AHalpha,FBgn0025809,,,,,FBgn0025809,Paf-AHalpha
Paics,FBgn0020513,,,,,FBgn0020513,Paics
Pal1,FBgn0283510,,,,,FBgn0283510,Pal1
Pal2,FBgn0262728,,,,,FBgn0262728,Pal2
Papss,FBgn0020389,,,,,FBgn0020389,Papss
Papst2,FBgn0036695,,,,,FBgn0036695,Papst2
Parg,FBgn0023216,,,,,FBgn0023216,Parg
path,FBgn0036007,,,,,FBgn0036007,path
Pbgs,FBgn0036271,,,,,FBgn0036271,Pbgs
PCB,FBgn0027580,,,,,FBgn0027580,PCB
Pcd,FBgn0024841,,,,,FBgn0024841,Pcd
PCNA,FBgn0005655,,,,,FBgn0005655,PCNA
Pcyt1,FBgn0041342,,,,,FBgn0041342,Pcyt1
Pcyt2,FBgn0035231,,,,,FBgn0035231,Pcyt2
Pde11,FBgn0085370,,,,,FBgn0085370,Pde11
Pde1c,FBgn0264815,,,,,FBgn0264815,Pde1c
Pde6,FBgn0038237,,,,,FBgn0038237,Pde6
Pde8,FBgn0266377,,,,,FBgn0266377,Pde8
Pde9,FBgn0259171,,,,,FBgn0259171,Pde9
pdgy,FBgn0027601,,,,,FBgn0027601,pdgy
Pdh,FBgn0011693,,,,,FBgn0011693,Pdh
Pdha,FBgn0028325,,,,,FBgn0028325,Pdha
Pdhb,FBgn0039635,,,,,FBgn0039635,Pdhb
Pdi,FBgn0014002,,,,,FBgn0286818,Pdi
Pdk,FBgn0017558,,,,,FBgn0017558,Pdk
Pdk1,FBgn0020386,,,,,FBgn0020386,Pdk1
Pdp,FBgn0029958,,,,,FBgn0029958,Pdp
Pdxk,FBgn0085484,,,,,FBgn0085484,Pdxk
Pect,FBgn0032482,,,,,FBgn0032482,Pect
Pepck1,FBgn0003067,,,,,FBgn0003067,Pepck1
Pepck2,FBgn0034356,,,,,FBgn0034356,Pepck2
Peritrophin-15b,FBgn0040958,,,,,FBgn0040958,Peritrophin-15b
Peritrophin-A,FBgn0022770,,,,,FBgn0022770,Peritrophin-A
Pex10,FBgn0035233,,,,,FBgn0035233,Pex10
Pex12,FBgn0031282,,,,,FBgn0031282,Pex12
Pex13,FBgn0033812,,,,,FBgn0033812,Pex13
Pex14,FBgn0037020,,,,,FBgn0037020,Pex14
Pex16,FBgn0037019,,,,,FBgn0037019,Pex16
Pex3,FBgn0036484,,,,,FBgn0036484,Pex3
Pex6,FBgn0033564,,,,,FBgn0033564,Pex6
Pfas,FBgn0000052,,,,,FBgn0000052,Pfas
Pfk,FBgn0003071,,,,,FBgn0003071,Pfk
Pfrx,FBgn0027621,,,,,FBgn0027621,Pfrx
Pgant1,FBgn0034025,,,,,FBgn0034025,Pgant1
Pgant2,FBgn0031530,,,,,FBgn0031530,Pgant2
Pgant3,FBgn0027558,,,,,FBgn0027558,Pgant3
Pgant35A,FBgn0001970,,,,,FBgn0001970,Pgant35A
Pgant4,FBgn0051956,,,,,FBgn0051956,Pgant4
Pgant5,FBgn0031681,,,,,FBgn0031681,Pgant5
Pgant6,FBgn0035375,,,,,FBgn0035375,Pgant6
Pgant7,FBgn0030930,,,,,FBgn0030930,Pgant7
Pgant8,FBgn0036529,,,,,FBgn0036529,Pgant8
PGAP1,FBgn0029789,,,,,FBgn0029789,PGAP1
PGAP3,FBgn0033088,,,,,FBgn0033088,PGAP3
Pgd,FBgn0004654,,,,,FBgn0004654,Pgd
Pgi,FBgn0003074,,,,,FBgn0003074,Pgi
Pgk,FBgn0250906,,,,,FBgn0250906,Pgk
Pglym78,FBgn0014869,,,,,FBgn0014869,Pglym78
Pglym87,FBgn0011270,,,,,FBgn0011270,Pglym87
Pgm1,FBgn0003076,,,,,FBgn0003076,Pgm1
Pgm2a,FBgn0033377,,,,,FBgn0033377,Pgm2a
Pgm2b,FBgn0033969,,,,,FBgn0033969,Pgm2b
PH4alphaEFB,FBgn0039776,,,,,FBgn0039776,PH4alphaEFB
PH4alphaMP,FBgn0026190,,,,,FBgn0026190,PH4alphaMP
PH4alphaNE1,FBgn0039780,,,,,FBgn0039780,PH4alphaNE1
PH4alphaNE2,FBgn0039783,,,,,FBgn0039783,PH4alphaNE2
PH4alphaNE3,FBgn0051017,,,,,FBgn0051017,PH4alphaNE3
PH4alphaPV,FBgn0051015,,,,,FBgn0051015,PH4alphaPV
PH4alphaSG1,FBgn0051014,,,,,FBgn0051014,PH4alphaSG1
PH4alphaSG2,FBgn0039779,,,,,FBgn0039779,PH4alphaSG2
PheRS-m,FBgn0275436,,,,,FBgn0275436,PheRS-m
PHGPx,FBgn0035438,,,,,FBgn0035438,PHGPx
PhKgamma,FBgn0011754,,,,,FBgn0011754,PhKgamma
phm,FBgn0004959,,,,,FBgn0004959,phm
Phm,FBgn0283509,,,,,FBgn0283509,Phm
phu,FBgn0043791,,,,,FBgn0043791,phu
Pi3K21B,FBgn0020622,,,,,FBgn0020622,Pi3K21B
Pi3K59F,FBgn0015277,,,,,FBgn0015277,Pi3K59F
Pi3K68D,FBgn0015278,,,,,FBgn0015278,Pi3K68D
Pi3K92E,FBgn0015279,,,,,FBgn0015279,Pi3K92E
Pi4KIIalpha,FBgn0037339,,,,,FBgn0037339,Pi4KIIalpha
PI4KIIIalpha,FBgn0267350,,,,,FBgn0267350,Pi4KIIIalpha
Picot,FBgn0024315,,,,,FBgn0024315,Picot
PIG-A,FBgn0034270,,,,,FBgn0034270,PIG-A
PIG-B,FBgn0035464,,,,,FBgn0035464,PIG-B
PIG-C,FBgn0035435,,,,,FBgn0035435,PIG-C
PIG-F,FBgn0036893,,,,,FBgn0036893,PIG-F
PIG-G,FBgn0033187,,,,,FBgn0033187,PIG-G
PIG-H,FBgn0037535,,,,,FBgn0037535,PIG-H
PIG-K,FBgn0023545,,,,,FBgn0023545,PIG-K
PIG-L,FBgn0038763,,,,,FBgn0038763,PIG-L
PIG-M,FBgn0034649,,,,,FBgn0034649,PIG-M
PIG-N,FBgn0033479,,,,,FBgn0033479,PIG-N
PIG-O,FBgn0034346,,,,,FBgn0034346,PIG-O
PIG-P,FBgn0039405,,,,,FBgn0039405,PIG-P
PIG-Q,FBgn0086448,,,,,FBgn0086448,PIG-Q
PIG-S,FBgn0265190,,,,,FBgn0265190,PIG-S
PIG-T,FBgn0030035,,,,,FBgn0030035,PIG-T
PIG-U,FBgn0032052,,,,,FBgn0032052,PIG-U
PIG-X,FBgn0050381,,,,,FBgn0050381,PIG-X
pim,FBgn0003087,,,,,FBgn0003087,pim
pinta,FBgn0038966,,,,,FBgn0038966,pinta
pip,FBgn0003089,,,,,FBgn0003089,pip
PIP4K,FBgn0039924,,,,,FBgn0039924,PIP4K
PIP5K59B,FBgn0034789,,,,,FBgn0034789,PIP5K59B
Pis,FBgn0030670,,,,,FBgn0030670,Pis
Pisd,FBgn0026576,,,,,FBgn0026576,Pisd
Pka-C1,FBgn0000273,,,,,FBgn0000273,Pka-C1
Pka-R1,FBgn0259243,,,,,FBgn0259243,Pka-R1
Pka-R2,FBgn0022382,,,,,FBgn0022382,Pka-R2
Pkc53E,FBgn0003091,,,,,FBgn0003091,Pkc53E
PKD,FBgn0038603,,,,,FBgn0038603,PKD
Pkg21D,FBgn0000442,,,,,FBgn0000442,Pkg21D
Plc21C,FBgn0004611,,,,,FBgn0004611,Plc21C
ple,FBgn0005626,,,,,FBgn0005626,ple
PlexA,FBgn0025741,,,,,FBgn0025741,PlexA
plh,FBgn0037292,,,,,FBgn0037292,plh
Plod,FBgn0036147,,,,,FBgn0036147,Plod
Pmi,FBgn0044419,,,,,FBgn0044419,Pmi
Pmm2,FBgn0036300,,,,,FBgn0036300,Pmm2
PMP34,FBgn0052250,,,,,FBgn0052250,PMP34
Pmp70,FBgn0031069,,,,,FBgn0031069,Pmp70
pn,FBgn0003116,,,,,FBgn0003116,pn
PNPase,FBgn0039846,,,,,FBgn0039846,PNPase
Pol32,FBgn0283467,,,,,FBgn0283467,PolD3
polyph,FBgn0033572,,,,,FBgn0033572,polyph
porin,FBgn0004363,,,,,FBgn0004363,porin
Porin2,FBgn0069354,,,,,FBgn0069354,Porin2
Ppat-Dpck,FBgn0035632,,,,,FBgn0035632,Ppat-Dpck
Ppcdc,FBgn0050290,,,,,FBgn0050290,Ppcdc
Ppcs,FBgn0261285,,,,,FBgn0261285,Ppcs
ppl,FBgn0027945,,,,,FBgn0027945,ppl
PPO1,FBgn0283437,,,,,FBgn0283437,PPO1
PPO3,FBgn0261363,,,,,FBgn0261363,PPO3
Ppox,FBgn0020018,,,,,FBgn0020018,Ppox
Ppt1,FBgn0030057,,,,,FBgn0030057,Ppt1
Ppt2,FBgn0032358,,,,,FBgn0032358,Ppt2
pr,FBgn0003141,,,,,FBgn0003141,pr
PR-Set7,FBgn0011474,,,,,FBgn0011474,PR-Set7
Prat,FBgn0004901,,,,,FBgn0004901,Prat
Prat2,FBgn0041194,,,,,FBgn0041194,Prat2
PrBP,FBgn0032059,,,,,FBgn0032059,PrBP
Prestin,FBgn0036770,,,,,FBgn0036770,Prestin
primo-1,FBgn0040077,,,,,FBgn0040077,primo-1
primo-2,FBgn0040076,,,,,FBgn0040076,primo-2
ProRS-m,FBgn0027082,,,,,FBgn0027082,ProRS-m
prt,FBgn0043005,,,,,FBgn0043005,prt
prtp,FBgn0030329,,,,,FBgn0030329,prtp
Prx2540-1,FBgn0033520,,,,,FBgn0033520,Prx2540-1
Prx2540-2,FBgn0033518,,,,,FBgn0033518,Prx2540-2
Prx3,FBgn0038519,,,,,FBgn0038519,Prx3
Prx5,FBgn0038570,,,,,FBgn0038570,Prx5
Prx6005,FBgn0031479,,,,,FBgn0031479,Prx6005
Psn,FBgn0284421,,,,,FBgn0284421,Psn
Pten,FBgn0026379,,,,,FBgn0026379,Pten
Pu,FBgn0003162,,,,,FBgn0003162,Pu
pug,FBgn0020385,,,,,FBgn0020385,pug
Pxd,FBgn0004577,,,,,FBgn0004577,Pxd
Pxt,FBgn0261987,,,,,FBgn0261987,Pxt
pyd,FBgn0262614,,,,,FBgn0262614,pyd
pyd3,FBgn0037513,,,,,FBgn0037513,pyd3
PyK,FBgn0267385,,,,,FBgn0267385,PyK
qless,FBgn0051005,,,,,FBgn0051005,qless
qm,FBgn0019662,,,,,FBgn0019662,qm
Qsox4,FBgn0051413,,,,,FBgn0051413,Qsox4
Qtzl,FBgn0051864,,,,,FBgn0051864,Qtzl
r,FBgn0003189,,,,,FBgn0003189,r
r-l,FBgn0003257,,,,,FBgn0003257,r-l
Rab14,FBgn0015791,,,,,FBgn0015791,Rab14
Rab4,FBgn0016701,,,,,FBgn0016701,Rab4
Rab5,FBgn0014010,,,,,FBgn0014010,Rab5
Rac1,FBgn0010333,,,,,FBgn0010333,Rac1
Rac2,FBgn0014011,,,,,FBgn0014011,Rac2
rad,FBgn0265597,,,,,FBgn0265597,rad
rad50,FBgn0034728,,,,,FBgn0034728,rad50
Rad51D,FBgn0033389,,,,,FBgn0033389,Rad51D
Ran,FBgn0020255,,,,,FBgn0020255,Ran
Ran-like,FBgn0036497,,,,,FBgn0036497,Ran-like
Rap1,FBgn0004636,,,,,FBgn0004636,Rap1
raptor,FBgn0029840,,,,,FBgn0029840,raptor
ras,FBgn0003204,,,,,FBgn0003204,ras
Rbp,FBgn0262483,,,,,FBgn0262483,Rbp
rdgA,FBgn0261549,,,,,FBgn0261549,rdgA
rdgB,FBgn0003218,,,,,FBgn0003218,rdgB
rdhB,FBgn0038946,,,,,FBgn0038946,rdhB
regucalcin,FBgn0030362,,,,,FBgn0030362,regucalcin
RFeSP,FBgn0021906,,,,,FBgn0021906,RFeSP
Rheb,FBgn0041191,,,,,FBgn0041191,Rheb
rictor,FBgn0031006,,,,,FBgn0031006,rictor
Rift,FBgn0039882,,,,,FBgn0039882,Rift
RnrL,FBgn0011703,,,,,FBgn0011703,RnrL
RnrS,FBgn0011704,,,,,FBgn0011704,RnrS
Rpb12,FBgn0262954,,,,,FBgn0262954,Rpb12
Rpb5,FBgn0033571,,,,,FBgn0033571,Rpb5
Rpb8,FBgn0037121,,,,,FBgn0037121,Rpb8
Rpe,FBgn0050499,,,,,FBgn0050499,Rpe
Rpi,FBgn0050410,,,,,FBgn0050410,Rpi
RpI12,FBgn0038903,,,,,FBgn0038903,RpI12
Rpn10,FBgn0015283,,,,,FBgn0015283,Rpn10
rt,FBgn0003292,,,,,FBgn0003292,rt
rtet,FBgn0028468,,,,,FBgn0028468,rtet
rumi,FBgn0086253,,,,,FBgn0086253,rumi
rut,FBgn0003301,,,,,FBgn0003301,rut
ry,FBgn0003308,,,,,FBgn0003308,ry
S-Lap1,FBgn0035915,,,,,FBgn0035915,S-Lap1
S-Lap2,FBgn0052351,,,,,FBgn0052351,S-Lap2
S-Lap4,FBgn0052064,,,,,FBgn0052064,S-Lap4
S-Lap8,FBgn0034132,,,,,FBgn0034132,S-Lap8
S1P,FBgn0037105,,,,,FBgn0037105,S1P
S2P,FBgn0033656,,,,,FBgn0033656,S2P
S6k,FBgn0283472,,,,,FBgn0283472,S6k
S6kII,FBgn0262866,,,,,FBgn0262866,S6kII
Sac1,FBgn0283500,,,,,FBgn0283500,Sac1
sad,FBgn0003312,,,,,FBgn0003312,sad
salt,FBgn0039872,,,,,FBgn0039872,salt
Sam-S,FBgn0005278,,,,,FBgn0005278,Sam-S
SamDC,FBgn0019932,,,,,FBgn0019932,SamDC
santa-maria,FBgn0025697,,,,,FBgn0025697,santa-maria
Sap-r,FBgn0000416,,,,,FBgn0000416,Sap-r
Sardh,FBgn0034276,,,,,FBgn0034276,Sardh
Sbf,FBgn0025802,,,,,FBgn0025802,Sbf
Sc2,FBgn0035471,,,,,FBgn0035471,Sc2
SCAP,FBgn0033052,,,,,FBgn0033052,SCAP
schlank,FBgn0040918,,,,,FBgn0040918,schlank
SCOT,FBgn0035298,,,,,FBgn0035298,SCOT
Scox,FBgn0262467,,,,,FBgn0262467,Scox
ScpX,FBgn0015808,,,,,FBgn0015808,ScpX
Scsalpha1,FBgn0004888,,,,,FBgn0004888,Scsalpha1
Scsalpha2,FBgn0038708,,,,,FBgn0038708,Scsalpha2
ScsbetaA,FBgn0037643,,,,,FBgn0037643,ScsbetaA
ScsbetaG,FBgn0029118,,,,,FBgn0029118,ScsbetaG
scu,FBgn0021765,,,,,FBgn0021765,scu
scw,FBgn0005590,,,,,FBgn0005590,scw
Sdc,FBgn0010415,,,,,FBgn0010415,Sdc
SdhA,FBgn0261439,,,,,FBgn0261439,SdhA
Sdhaf3,FBgn0038437,,,,,FBgn0038437,Sdhaf3
SdhAL,FBgn0036222,,,,,FBgn0036222,SdhAL
SdhB,FBgn0014028,,,,,FBgn0014028,SdhB
SdhBL,FBgn0030975,,,,,FBgn0030975,SdhBL
SdhC,FBgn0037873,,,,,FBgn0037873,SdhC
SdhD,FBgn0039112,,,,,FBgn0039112,SdhD
sdt,FBgn0261873,,,,,FBgn0261873,sdt
se,FBgn0086348,,,,,FBgn0086348,se
sea,FBgn0037912,,,,,FBgn0037912,sea
Seipin,FBgn0040336,,,,,FBgn0040336,Seipin
SelD,FBgn0261270,,,,,FBgn0261270,Sps1
SERCA,FBgn0263006,,,,,FBgn0263006,SERCA
serp,FBgn0260653,,,,,FBgn0260653,serp
SerRS,FBgn0031497,,,,,FBgn0031497,SerRS
SerRS-m,FBgn0021750,,,,,FBgn0021750,SerRS-m
sesB,FBgn0003360,,,,,FBgn0003360,sesB
Sesn,FBgn0034897,,,,,FBgn0034897,Sesn
Set1,FBgn0040022,,,,,FBgn0040022,Set1
sfl,FBgn0020251,,,,,FBgn0020251,sfl
sgl,FBgn0261445,,,,,FBgn0261445,sgl
sgll,FBgn0051472,,,,,FBgn0051472,sgll
Shab,FBgn0262593,,,,,FBgn0262593,Shab
shams,FBgn0039273,,,,,FBgn0039273,shams
Shaw,FBgn0003386,,,,,FBgn0003386,Shaw
Shawl,FBgn0085395,,,,,FBgn0085395,Shawl
shd,FBgn0003388,,,,,FBgn0003388,shd
Shmt,FBgn0029823,,,,,FBgn0029823,Shmt
SiaT,FBgn0035050,,,,,FBgn0035050,SiaT
sicily,FBgn0030352,,,,,FBgn0030352,sicily
sigmar,FBgn0034894,,,,,FBgn0034894,sigmar
Sin,FBgn0028402,,,,,FBgn0028402,Sin
Sin3A,FBgn0022764,,,,,FBgn0022764,Sin3A
Sirt1,FBgn0024291,,,,,FBgn0024291,Sirt1
sit,FBgn0038986,,,,,FBgn0038986,sit
Sk1,FBgn0030300,,,,,FBgn0030300,Sk1
Sk2,FBgn0052484,,,,,FBgn0052484,Sk2
Skeletor,FBgn0262717,,,,,FBgn0262717,Skeletor
sktl,FBgn0016984,,,,,FBgn0016984,sktl
sl,FBgn0003416,,,,,FBgn0003416,sl
SLC22A,FBgn0037140,,,,,FBgn0037140,SLC22A
Slc45-1,FBgn0035968,,,,,FBgn0035968,Slc45-1
SLC5A11,FBgn0031998,,,,,FBgn0031998,SLC5A11
slgA,FBgn0003423,,,,,FBgn0003423,slgA
slif,FBgn0037203,,,,,FBgn0037203,slif
Slimp,FBgn0051133,,,,,FBgn0051133,Slimp
sll,FBgn0038524,,,,,FBgn0038524,sll
Sln,FBgn0033657,,,,,FBgn0033657,Sln
Smr,FBgn0265523,,,,,FBgn0265523,Smr
Sms,FBgn0036272,,,,,FBgn0036272,Sms
SMSr,FBgn0052380,,,,,FBgn0052380,SMSr
smt3,FBgn0264922,,,,,FBgn0264922,smt3
Smvt,FBgn0039873,,,,,FBgn0039873,Smvt
SNF4Agamma,FBgn0264357,,,,,FBgn0264357,SNF4Agamma
sni,FBgn0030026,,,,,FBgn0030026,sni
Snmp2,FBgn0035815,,,,,FBgn0035815,Snmp2
sNPF,FBgn0032840,,,,,FBgn0032840,sNPF
Sod2,FBgn0010213,,,,,FBgn0010213,Sod2
Sodh-1,FBgn0024289,,,,,FBgn0024289,Sodh-1
Sodh-2,FBgn0022359,,,,,FBgn0022359,Sodh-2
sotv,FBgn0029175,,,,,FBgn0029175,sotv
SP1029,FBgn0263236,,,,,FBgn0263236,SP1029
SP1173,FBgn0035710,,,,,FBgn0035710,SP1173
Spat,FBgn0014031,,,,,FBgn0014031,Spat
SpdS,FBgn0037723,,,,,FBgn0037723,SpdS
spidey,FBgn0029975,,,,,FBgn0029975,spidey
spin,FBgn0086676,,,,,FBgn0086676,spin
sPLA2,FBgn0033170,,,,,FBgn0033170,sPLA2
Sply,FBgn0010591,,,,,FBgn0010591,Sply
spn-E,FBgn0003483,,,,,FBgn0003483,spn-E
spo,FBgn0003486,,,,,FBgn0003486,spo
spok,FBgn0086917,,,,,FBgn0086917,spok
Sps2,FBgn0032224,,,,,FBgn0032224,Sps2
Spt-I,FBgn0086532,,,,,FBgn0086532,Spt-I
Sptr,FBgn0014032,,,,,FBgn0014032,Sptr
Sras,FBgn0029121,,,,,FBgn0029121,Sras
SREBP,FBgn0261283,,,,,FBgn0261283,SREBP
srl,FBgn0037248,,,,,FBgn0037248,srl
sro,FBgn0262112,,,,,FBgn0262112,sro
Srr,FBgn0037684,,,,,FBgn0037684,Srr
ss,FBgn0003513,,,,,FBgn0003513,ss
Ssadh,FBgn0039349,,,,,FBgn0039349,Ssadh
st,FBgn0003515,,,,,FBgn0003515,st
St1,FBgn0034887,,,,,FBgn0034887,St1
St2,FBgn0037665,,,,,FBgn0037665,St2
St3,FBgn0265052,,,,,FBgn0265052,St3
St4,FBgn0033887,,,,,FBgn0033887,St4
Start1,FBgn0035028,,,,,FBgn0035028,Start1
ste14,FBgn0036336,,,,,FBgn0036336,ste14
ste24a,FBgn0034176,,,,,FBgn0034176,ste24a
Stt3A,FBgn0031149,,,,,FBgn0031149,Stt3A
Stt3B,FBgn0011336,,,,,FBgn0011336,Stt3B
STUB1,FBgn0027052,,,,,FBgn0027052,STUB1
Su(P),FBgn0004465,,,,,FBgn0004465,Su(P)
su(r),FBgn0086450,,,,,FBgn0086450,su(r)
Su(var)2-10,FBgn0003612,,,,,FBgn0003612,Su(var)2-10
sud1,FBgn0265189,,,,,FBgn0265189,sud1
sug,FBgn0033782,,,,,FBgn0033782,sug
Sugb,FBgn0036191,,,,,FBgn0036191,Sugb
Sulf1,FBgn0040271,,,,,FBgn0040271,Sulf1
sun,FBgn0014391,,,,,FBgn0014391,sun
Suox,FBgn0030966,,,,,FBgn0030966,shop
sut1,FBgn0028563,,,,,FBgn0028563,sut1
sut2,FBgn0028562,,,,,FBgn0028562,sut2
sut3,FBgn0028561,,,,,FBgn0028561,sut3
sut4,FBgn0028560,,,,,FBgn0028560,sut4
sws,FBgn0003656,,,,,FBgn0003656,sws
sxc,FBgn0261403,,,,,FBgn0261403,sxc
sxe2,FBgn0038398,,,,,FBgn0038398,sxe2
Syn,FBgn0004575,,,,,FBgn0004575,Syn
Synj,FBgn0034691,,,,,FBgn0034691,Synj
T3dh,FBgn0017482,,,,,FBgn0017482,T3dh
Taldo,FBgn0023477,,,,,FBgn0023477,Taldo
Tango14,FBgn0031312,,,,,FBgn0031312,Tango14
Tasp1,FBgn0263602,,,,,FBgn0263602,Tasp1
Taz,FBgn0026619,,,,,FBgn0026619,Taz
Tbh,FBgn0010329,,,,,FBgn0010329,Tbh
Tdc1,FBgn0259977,,,,,FBgn0259977,Tdc1
Tdc2,FBgn0050446,,,,,FBgn0050446,Tdc2
teq,FBgn0023479,,,,,FBgn0023479,teq
tgo,FBgn0264075,,,,,FBgn0264075,tgo
Thiolase,FBgn0025352,,,,,FBgn0025352,Mtpbeta
Thor,FBgn0261560,,,,,FBgn0261560,Thor
ThrRS,FBgn0027081,,,,,FBgn0027081,ThrRS
thw,FBgn0037487,,,,,FBgn0037487,thw
TMS1,FBgn0028399,,,,,FBgn0028399,Serinc
to,FBgn0039298,,,,,FBgn0039298,to
tobi,FBgn0261575,,,,,FBgn0261575,tobi
Tor,FBgn0021796,,,,,FBgn0021796,Tor
Torsin,FBgn0025615,,,,,FBgn0025615,Torsin
Tpc1,FBgn0037852,,,,,FBgn0037852,Tpc1
Tpc2,FBgn0035078,,,,,FBgn0035078,Tpc2
Tpi,FBgn0086355,,,,,FBgn0086355,Tpi
Tps1,FBgn0027560,,,,,FBgn0027560,Tps1
Treh,FBgn0003748,,,,,FBgn0003748,Treh
Tret1-1,FBgn0050035,,,,,FBgn0050035,Tret1-1
Tret1-2,FBgn0033644,,,,,FBgn0033644,Tret1-2
Trh,FBgn0035187,,,,,FBgn0035187,Trh
trol,FBgn0284408,,,,,FBgn0284408,trol
trp,FBgn0003861,,,,,FBgn0003861,trp
trpl,FBgn0005614,,,,,FBgn0005614,trpl
TrpRS,FBgn0010803,,,,,FBgn0010803,TrpRS
TrpRS-m,FBgn0036763,,,,,FBgn0036763,TrpRS-m
Trx-2,FBgn0040070,,,,,FBgn0040070,Trx-2
Trxr-1,FBgn0020653,,,,,FBgn0020653,Trxr-1
Trxr-2,FBgn0037170,,,,,FBgn0037170,Trxr-2
TrxT,FBgn0029752,,,,,FBgn0029752,TrxT
Ts,FBgn0024920,,,,,FBgn0024920,Ts
Tsc1,FBgn0026317,,,,,FBgn0026317,Tsc1
Tspo,FBgn0031263,,,,,FBgn0031263,Tspo
ttv,FBgn0265974,,,,,FBgn0265974,ttv
tw,FBgn0086368,,,,,FBgn0086368,tw
Txl,FBgn0035631,,,,,FBgn0035631,Txl
TyrRS,FBgn0027080,,,,,FBgn0027080,TyrRS
TyrRS-m,FBgn0035064,,,,,FBgn0035064,TyrRS-m
tzn,FBgn0037024,,,,,FBgn0037024,tzn
Uba4,FBgn0032054,,,,,FBgn0032054,Uba4
Ubqn,FBgn0031057,,,,,FBgn0031057,Ubqn
Uck,FBgn0263398,,,,,FBgn0263398,Uck
Ucp4A,FBgn0030872,,,,,FBgn0030872,Ucp4A
Ucp4B,FBgn0031758,,,,,FBgn0031758,Ucp4B
Ucp4C,FBgn0031757,,,,,FBgn0031757,Ucp4C
Uggt,FBgn0014075,,,,,FBgn0014075,Uggt
UGP,FBgn0035978,,,,,FBgn0035978,UGP
Ugt35a,FBgn0026315,,,,,FBgn0026315,Ugt35A1
Ugt35b,FBgn0026314,,,,,FBgn0026314,Ugt35B1
Ugt36Ba,FBgn0040262,,,,,FBgn0040262,Ugt37C2
Ugt36Bb,FBgn0040261,,,,,FBgn0040261,Ugt37E1
Ugt36Bc,FBgn0040260,,,,,FBgn0040260,Ugt37D1
Ugt37a1,FBgn0026756,,,,,FBgn0026756,Ugt37A1
Ugt37b1,FBgn0026755,,,,,FBgn0026755,Ugt37B1
Ugt37c1,FBgn0026754,,,,,FBgn0026754,Ugt37C1
Ugt58Fa,FBgn0040091,,,,,FBgn0040091,Ugt317A1
Ugt86Da,FBgn0040259,,,,,FBgn0040259,Ugt302C1
Ugt86Dc,FBgn0040257,,,,,FBgn0040257,Ugt302E1
Ugt86Dd,FBgn0040256,,,,,FBgn0040256,Ugt35C1
Ugt86De,FBgn0040255,,,,,FBgn0040255,Ugt35E2
Ugt86Dg,FBgn0040253,,,,,FBgn0040253,Ugt35E1
Ugt86Dh,FBgn0040252,,,,,FBgn0040252,Ugt303A1
Ugt86Di,FBgn0040251,,,,,FBgn0040251,Ugt302K1
Ugt86Dj,FBgn0040250,,,,,FBgn0040250,Ugt304A1
UK114,FBgn0086691,,,,,FBgn0086691,UK114
Updo,FBgn0033428,,,,,FBgn0033428,Urod
UQCR-11,FBgn0260008,,,,,FBgn0260008,UQCR-11
UQCR-11L,FBgn0050354,,,,,FBgn0050354,UQCR-11L
UQCR-14,FBgn0030733,,,,,FBgn0030733,UQCR-14
UQCR-14L,FBgn0039576,,,,,FBgn0039576,UQCR-14L
UQCR-6.4,FBgn0034245,,,,,FBgn0034245,UQCR-6.4
UQCR-C1,FBgn0038271,,,,,FBgn0038271,UQCR-C1
UQCR-C2,FBgn0250814,,,,,FBgn0250814,UQCR-C2
UQCR-Q,FBgn0036728,,,,,FBgn0036728,UQCR-Q
Uro,FBgn0003961,,,,,FBgn0003961,Uro
usp,FBgn0003964,,,,,FBgn0003964,usp
Uxs,FBgn0035848,,,,,FBgn0035848,Uxs
v,FBgn0003965,,,,,FBgn0003965,v
VAChT,FBgn0270928,,,,,FBgn0270928,VAChT
ValRS,FBgn0027079,,,,,FBgn0027079,ValRS
ValRS-m,FBgn0035942,,,,,FBgn0035942,ValRS-m
vanin-like,FBgn0040069,,,,,FBgn0040069,vanin-like
Vap33,FBgn0029687,,,,,FBgn0029687,Vap33
veil,FBgn0034225,,,,,FBgn0034225,veil
verm,FBgn0261341,,,,,FBgn0261341,verm
VGAT,FBgn0033911,,,,,FBgn0033911,VGAT
VGlut,FBgn0031424,,,,,FBgn0031424,VGlut
Vha100-1,FBgn0028671,,,,,FBgn0028671,Vha100-1
Vha100-2,FBgn0028670,,,,,FBgn0028670,Vha100-2
Vha100-3,FBgn0028669,,,,,FBgn0028669,Vha100-3
Vha100-4,FBgn0038613,,,,,FBgn0038613,Vha100-4
Vha100-5,FBgn0032373,,,,,FBgn0032373,Vha100-5
Vha13,FBgn0283536,,,,,FBgn0283536,Vha13
Vha14-1,FBgn0262512,,,,,FBgn0262512,Vha14-1
Vha14-2,FBgn0037402,,,,,FBgn0037402,Vha14-2
Vha16-1,FBgn0262736,,,,,FBgn0262736,Vha16-1
Vha16-2,FBgn0028668,,,,,FBgn0028668,Vha16-2
Vha16-3,FBgn0028667,,,,,FBgn0028667,Vha16-3
