Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
lectin-22C,FBgn0259230,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0259230,lectin-22C
lectin-24A,FBgn0040104,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040104,lectin-24A
lectin-24Db,FBgn0040102,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040102,lectin-24Db
lectin-28C,FBgn0040099,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040099,lectin-28C
lectin-29Ca,FBgn0040098,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040098,lectin-29Ca
lectin-30A,FBgn0040097,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040097,lectin-30A
lectin-33A,FBgn0040096,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040096,lectin-33A
lectin-37Da,FBgn0053532,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0053532,lectin-37Da
lectin-37Db,FBgn0053533,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0053533,lectin-37Db
lectin-46Ca,FBgn0040093,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040093,lectin-46Ca
lectin-46Cb,FBgn0040092,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0040092,lectin-46Cb
Lectin-galC1,FBgn0016675,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0016675,Lectin-galC1
loh,FBgn0032252,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAMTS,FBgn0032252,loh
Loxl1,FBgn0039848,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Lysyl Oxidase,FBgn0039848,Loxl1
Loxl2,FBgn0034660,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Lysyl Oxidase,FBgn0034660,Loxl2
m,FBgn0002577,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0002577,m
magu,FBgn0262169,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0262169,magu
Manf,FBgn0027095,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0027095,Manf
mav,FBgn0039914,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0039914,mav
Megf8,FBgn0031981,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0031981,Megf8
Meltrin,FBgn0265140,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAM,FBgn0265140,Meltrin
mey,FBgn0039851,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0039851,mey
miple1,FBgn0027111,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0027111,miple1
miple2,FBgn0029002,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0029002,miple2
mmd,FBgn0259110,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAM,FBgn0259110,mmd
Mmp1,FBgn0035049,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Matrix Metalloprotease,FBgn0035049,Mmp1
Mmp2,FBgn0033438,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Matrix Metalloprotease,FBgn0033438,Mmp2
Mp,FBgn0260660,Homologs/Orthologs to Mammalian Core Matrisome Genes,Collagens,,Basement Membrane,FBgn0260660,Mp
mspo,FBgn0020269,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Spondin,FBgn0020269,mspo
mtg,FBgn0260386,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0260386,mtg
Muc11A,FBgn0052656,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0052656,Muc11A
Muc12Ea,FBgn0052602,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0052602,Muc12Ea
Muc14A,FBgn0052580,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0052580,Muc14A
Muc18B,FBgn0031000,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0031000,Muc18B
Muc26B,FBgn0040950,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0040950,Muc26B
Muc30E,FBgn0053300,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0053300,Muc30E
Muc4B,FBgn0052774,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0052774,Muc4B
Muc55B,FBgn0034294,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0034294,Muc55B
Muc68Ca,FBgn0036181,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0036181,Muc68Ca
Muc68D,FBgn0036203,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0036203,Muc68D
Muc68E,FBgn0053265,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0053265,Muc68E
Muc91C,FBgn0038642,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0038642,Muc91C
Muc96D,FBgn0051439,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0051439,Muc96D
Mur11Da,FBgn0052644,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0052644,Mur11Da
Mur18B,FBgn0030999,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0030999,Mur18B
Mur29B,FBgn0051901,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0051901,Mur29B
Mur2B,FBgn0025390,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0025390,Mur2B
Mur82C,FBgn0037260,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Mucin,FBgn0037260,Mur82C
Mur89F,FBgn0038492,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Mucin,FBgn0038492,Mur89F
myo,FBgn0026199,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0026199,myo
Ndg,FBgn0026403,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Basement Membrane,FBgn0026403,Ndg
ndl,FBgn0002926,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0002926,ndl
nec,FBgn0002930,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0002930,nec
neo,FBgn0039704,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0039704,neo
NetA,FBgn0015773,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Netrin,FBgn0015773,NetA
NetB,FBgn0015774,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Netrin,FBgn0015774,NetB
ng1,FBgn0002933,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0002933,ng1
ng2,FBgn0010294,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0010294,ng2
ng3,FBgn0010295,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0010295,ng3
ng4,FBgn0010296,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0010296,ng4
nolo,FBgn0051619,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0051619,nolo
nompA,FBgn0016047,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0016047,nompA
NT1,FBgn0261526,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0261526,NT1
nw,FBgn0283508,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0283508,nw
nyo,FBgn0039852,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0039852,nyo
obst-A,FBgn0031097,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Chitin-binding-domain-containing Proteins,FBgn0031097,obst-A
obst-B,FBgn0027600,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0027600,obst-B
obst-E,FBgn0031737,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0031737,obst-E
obst-F,FBgn0036947,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036947,obst-F
obst-G,FBgn0036228,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036228,obst-G
obst-H,FBgn0053983,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0053983,obst-H
obst-I,FBgn0052304,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0052304,obst-I
obst-J,FBgn0036940,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036940,obst-J
Pburs,FBgn0264810,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0264810,Pburs
Pcp,FBgn0003046,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0003046,Pcp
Peritrophin-15a,FBgn0040959,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040959,Peritrophin-15a
Peritrophin-15b,FBgn0040958,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040958,Peritrophin-15b
Peritrophin-A,FBgn0022770,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0022770,Peritrophin-A
Pex23,FBgn0052226,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0052226,Pex23
PH4alphaEFB,FBgn0039776,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039776,PH4alphaEFB
PH4alphaMP,FBgn0026190,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0026190,PH4alphaMP
PH4alphaNE1,FBgn0039780,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039780,PH4alphaNE1
PH4alphaNE2,FBgn0039783,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039783,PH4alphaNE2
PH4alphaNE3,FBgn0051017,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051017,PH4alphaNE3
PH4alphaPV,FBgn0051015,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051015,PH4alphaPV
PH4alphaSG1,FBgn0051014,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051014,PH4alphaSG1
PH4alphaSG2,FBgn0039779,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039779,PH4alphaSG2
pio,FBgn0020521,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0020521,pio
pip,FBgn0003089,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0003089,pip
PlexA,FBgn0025741,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Plexin,FBgn0025741,PlexA
PlexB,FBgn0025740,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Plexin,FBgn0025740,PlexB
Plod,FBgn0036147,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Lysyl Hydroxylase,FBgn0036147,Plod
Ppn,FBgn0003137,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0003137,Ppn
prc,FBgn0028573,Drosophila Matrisome Genes,Collagens,,Basement Membrane,FBgn0028573,prc
psd,FBgn0086265,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0086265,psd
Ptth,FBgn0013323,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0013323,Ptth
Pvf1,FBgn0030964,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,PDGF/VEGF Family,FBgn0030964,Pvf1
Pvf2,FBgn0031888,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,PDGF/VEGF Family,FBgn0031888,Pvf2
Pvf3,FBgn0085407,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,PDGF/VEGF Family,FBgn0085407,Pvf3
Pxd,FBgn0004577,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0004577,Pxd
Pxn,FBgn0011828,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0011828,Pxn
Pxt,FBgn0261987,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Chorion,FBgn0261987,Pxt
pyr,FBgn0033649,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,FGF Family,FBgn0033649,pyr
Reck,FBgn0036463,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0036463,Reck
resilin,FBgn0034157,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0034157,resilin
retinin,FBgn0040074,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0040074,retinin
rgn,FBgn0261258,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0261258,rgn
sca,FBgn0003326,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0003326,sca
scw,FBgn0005590,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,TGFb Family,FBgn0005590,scw
Sdc,FBgn0010415,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Syndecan,FBgn0010415,Sdc
Sema1a,FBgn0011259,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Semaphorin,FBgn0011259,Sema1a
Sema1b,FBgn0016059,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Semaphorin,FBgn0016059,Sema1b
Sema2a,FBgn0011260,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Semaphorin,FBgn0011260,Sema2a
Sema2b,FBgn0264273,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Semaphorin,FBgn0264273,Sema2b
Sema5c,FBgn0284221,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Semaphorin,FBgn0284221,Sema5c
serp,FBgn0260653,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Chitin Deacetylase,FBgn0260653,serp
Sgs1,FBgn0003372,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0003372,Sgs1
Sgs3,FBgn0003373,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0003373,Sgs3
Sgs4,FBgn0003374,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0003374,Sgs4
Sgs5,FBgn0003375,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0003375,Sgs5
Sgs8,FBgn0003378,Drosophila Matrisome Genes,Apical Matrix,,Glue,FBgn0003378,Sgs8
shf,FBgn0003390,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0003390,shf
sli,FBgn0264089,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0264089,sli
slow,FBgn0035539,Drosophila Matrisome Genes,ECM-affiliated,,,FBgn0035539,slow
sog,FBgn0003463,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0003463,sog
sona,FBgn0034903,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAMTS,FBgn0034903,sona
SP2353,FBgn0034070,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0034070,SP2353
SPARC,FBgn0026562,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0026562,SPARC
spi,FBgn0005672,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,EGFR Ligand,FBgn0005672,spi
Spn100A,FBgn0039795,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0039795,Spn100A
Spn27A,FBgn0028990,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028990,Spn27A
Spn28B,FBgn0083141,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0083141,Spn28B
Spn28Da,FBgn0051902,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0051902,Spn28Da
Spn28Db,FBgn0053121,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0053121,Spn28Db
Spn28Dc,FBgn0031973,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0031973,Spn28Dc
Spn28F,FBgn0028987,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028987,Spn28F
Spn31A,FBgn0032178,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0032178,Spn31A
Spn38F,FBgn0028986,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028986,Spn38F
Spn42Da,FBgn0265137,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0265137,Spn42Da
Spn42Db,FBgn0033112,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0033112,Spn42Db
Spn42Dc,FBgn0033113,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0033113,Spn42Dc
Spn42Dd,FBgn0028988,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028988,Spn42Dd
Spn42De,FBgn0033115,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0033115,Spn42De
Spn43Aa,FBgn0024294,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0024294,Spn43Aa
Spn43Ab,FBgn0024293,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0024293,Spn43Ab
Spn43Ad,FBgn0044011,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0044011,Spn43Ad
Spn47C,FBgn0033574,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0033574,Spn47C
Spn53F,FBgn0034195,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0034195,Spn53F
Spn55B,FBgn0028983,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028983,Spn55B
Spn75F,FBgn0052203,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0052203,Spn75F
Spn77Ba,FBgn0262057,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0262057,Spn77Ba
Spn77Bb,FBgn0036969,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0036969,Spn77Bb
Spn77Bc,FBgn0036970,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0036970,Spn77Bc
Spn85F,FBgn0037772,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0037772,Spn85F
Spn88Ea,FBgn0028984,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0028984,Spn88Ea
Spn88Eb,FBgn0038299,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0038299,Spn88Eb
spz,FBgn0003495,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0003495,spz
spz3,FBgn0031959,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0031959,spz3
spz4,FBgn0032362,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0032362,spz4
spz5,FBgn0035379,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0035379,spz5
spz6,FBgn0035056,Drosophila Matrisome Genes,Secreted Factors,,Spaetzle Family,FBgn0035056,spz6
ssp7,FBgn0052667,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0052667,ssp7
stl,FBgn0086408,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAMTS,FBgn0086408,stl
Sulf1,FBgn0040271,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Sulfatase,FBgn0040271,Sulf1
Swim,FBgn0034709,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0034709,Swim
Tace,FBgn0039734,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,ADAM,FBgn0039734,Tace
Tb,FBgn0243586,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0243586,Tb
Ten-a,FBgn0267001,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Teneurin,FBgn0267001,Ten-a
Ten-m,FBgn0004449,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Teneurin,FBgn0004449,Ten-m
teq,FBgn0023479,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0023479,teq
tfc,FBgn0035199,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0035199,tfc
Tg,FBgn0031975,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Transglutaminase,FBgn0031975,Tg
ths,FBgn0033652,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,FGF Family,FBgn0033652,ths
thw,FBgn0037487,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0037487,thw
Tig,FBgn0011722,Drosophila Matrisome Genes,ECM Glycoproteins,,,FBgn0011722,Tig
Timp,FBgn0025879,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0025879,Timp
tld,FBgn0003719,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0003719,tld
tnc,FBgn0039257,Drosophila Matrisome Genes,ECM Glycoproteins,,,FBgn0039257,tnc
tok,FBgn0004885,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0004885,tok
trk,FBgn0003751,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0003751,trk
trol,FBgn0284408,Homologs/Orthologs to Mammalian Core Matrisome Genes,Proteoglycans,,Basement Membrane,FBgn0284408,trol
tsg,FBgn0003865,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,,FBgn0003865,tsg
tsl,FBgn0003867,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0003867,tsl
Tsp,FBgn0031850,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,,FBgn0031850,Tsp
Twdlalpha,FBgn0052574,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0052574,Twdlalpha
TwdlB,FBgn0039436,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039436,TwdlB
Twdlbeta,FBgn0033658,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0033658,Twdlbeta
TwdlC,FBgn0039469,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039469,TwdlC
TwdlD,FBgn0039444,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039444,TwdlD
TwdlE,FBgn0031957,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0031957,TwdlE
TwdlF,FBgn0037224,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0037224,TwdlF
TwdlG,FBgn0037225,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0037225,TwdlG
TwdlH,FBgn0051080,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0051080,TwdlH
TwdlJ,FBgn0039440,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039440,TwdlJ
TwdlK,FBgn0039439,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039439,TwdlK
TwdlL,FBgn0039437,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039437,TwdlL
TwdlM,FBgn0039434,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039434,TwdlM
TwdlN,FBgn0039441,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039441,TwdlN
TwdlO,FBgn0039438,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039438,TwdlO
TwdlP,FBgn0039435,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039435,TwdlP
TwdlQ,FBgn0039448,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039448,TwdlQ
TwdlR,FBgn0051081,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0051081,TwdlR
TwdlS,FBgn0039443,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0039443,TwdlS
TwdlT,FBgn0029170,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0029170,TwdlT
