Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
e(y)2,FBgn0000618,DNA-binding with transcription factor activity,,,,FBgn0000618,e(y)2
e(y)3,FBgn0087008,Chromatin regulation,,High,,FBgn0087008,e(y)3
E(z),FBgn0000629,DNA-binding with transcription factor activity,SANT,Medium,TFscore=6,FBgn0000629,E(z)
E2f1,FBgn0011766,DNA-binding with transcription factor activity,E2F_TDP,High,TFscore=1,FBgn0011766,E2f1
E2f2,FBgn0024371,DNA-binding with transcription factor activity,E2F_TDP,High,TFscore=2,FBgn0024371,E2f2
E5,FBgn0008646,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0008646,E5
ea,FBgn0000533,Maybe TF,,,,FBgn0000533,ea
ear,FBgn0026441,DNA-binding with transcription factor activity,,,,FBgn0026441,ear
ecd,FBgn0000543,DNA-binding with transcription factor activity,,Medium,,FBgn0000543,ecd
EcR,FBgn0000546,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0000546,EcR
edl,FBgn0023214,DNA-binding with transcription factor activity,,,,FBgn0023214,edl
Efa6,FBgn0051158,Maybe TF,,,,FBgn0051158,Efa6
eg,FBgn0000560,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0000560,eg
egg,FBgn0086908,DNA-binding with transcription factor activity,,Medium,,FBgn0086908,egg
eIF-2gamma,FBgn0263740,Chromatin regulation,,,,FBgn0263740,eIF2gamma
Eip74EF,FBgn0000567,DNA-binding with transcription factor activity,Ets,High,TFscore=1,FBgn0000567,Eip74EF
Eip75B,FBgn0000568,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0000568,Eip75B
Eip78C,FBgn0004865,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0004865,Eip78C
Eip93F,FBgn0264490,DNA-binding with transcription factor activity,HTH_psq,Medium,TFscore=6,FBgn0264490,Eip93F
elB,FBgn0004858,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0004858,elB
EloA,FBgn0039066,DNA-binding with transcription factor activity,,,,FBgn0039066,EloA
EloB,FBgn0023212,Co-factor,,,,FBgn0023212,EloB
EloC,FBgn0266711,Co-factor,,,,FBgn0266711,EloC
Elp1,FBgn0037926,Maybe TF,,,,FBgn0037926,Elp1
Elp2,FBgn0033540,Maybe TF,,,,FBgn0033540,Elp2
Elp3,FBgn0031604,Maybe TF,,,,FBgn0031604,Elp3
emc,FBgn0000575,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0000575,emc
ems,FBgn0000576,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0000576,ems
en,FBgn0000577,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0000577,en
enok,FBgn0034975,DNA-binding with transcription factor activity,,,,FBgn0034975,enok
erm,FBgn0031375,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0031375,erm
ERR,FBgn0035849,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0035849,ERR
esc,FBgn0000588,DNA-binding with transcription factor activity,,,,FBgn0000588,esc
esg,FBgn0001981,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0287768,esg
Ets21C,FBgn0005660,DNA-binding with transcription factor activity,Ets,Medium,TFscore=6,FBgn0005660,Ets21C
Ets65A,FBgn0005658,DNA-binding with transcription factor activity,Ets,Medium,TFscore=6,FBgn0005658,Ets65A
Ets96B,FBgn0039225,DNA-binding with transcription factor activity,Ets,Medium,TFscore=6,FBgn0039225,Ets96B
Ets97D,FBgn0004510,DNA-binding with transcription factor activity,Ets,Medium,TFscore=6,FBgn0004510,Ets97D
Ets98B,FBgn0005659,DNA-binding with transcription factor activity,Ets,Medium,TFscore=6,FBgn0005659,Ets98B
eve,FBgn0000606,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0000606,eve
ewg,FBgn0005427,DNA-binding with transcription factor activity,Nrf1_DNA-bind,Medium,TFscore=6,FBgn0005427,ewg
exd,FBgn0000611,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0000611,exd
exex,FBgn0041156,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0041156,exex
exp,FBgn0033668,Maybe TF,,,,FBgn0033668,exp
ey,FBgn0005558,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=1,FBgn0005558,ey
eya,FBgn0000320,Maybe TF,,,,FBgn0000320,eya
eyg,FBgn0000625,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=5,FBgn0000625,eyg
fand,FBgn0033859,Maybe TF,,,,FBgn0033859,fand
Fcp1,FBgn0035026,Maybe TF,,,,FBgn0035026,Fcp1
fd102C,FBgn0039937,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0039937,fd102C
fd19B,FBgn0031086,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0031086,fd19B
fd3F,FBgn0264954,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0264954,fd3F
fd59A,FBgn0004896,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0004896,fd59A
fd64A,FBgn0004895,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0004895,FoxL1
fd68A,FBgn0036134,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0036134,FoxK
fd96Ca,FBgn0004897,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0004897,fd96Ca
fd96Cb,FBgn0004898,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0004898,fd96Cb
Fer1,FBgn0037475,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0037475,Fer1
Fer2,FBgn0038402,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0038402,Fer2
Fer3,FBgn0037937,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0037937,Fer3
fkh,FBgn0000659,DNA-binding with transcription factor activity,Fork_head,High,TFscore=1,FBgn0000659,fkh
foxo,FBgn0038197,DNA-binding with transcription factor activity,Fork_head,High,TFscore=1,FBgn0038197,foxo
FoxP,FBgn0262477,DNA-binding with transcription factor activity,Fork_head,,TFscore=6,FBgn0262477,FoxP
fru,FBgn0004652,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0004652,fru
fry,FBgn0016081,DNA-binding with transcription factor activity,,,,FBgn0016081,fry
fs(1)h,FBgn0004656,DNA-binding with transcription factor activity,zeste,,TFscore=NA,FBgn0004656,fs(1)h
fs(1)Ya,FBgn0000927,DNA-binding with transcription factor activity,,Medium,,FBgn0000927,fs(1)Ya
ft,FBgn0001075,Maybe TF,,,,FBgn0001075,ft
ftz,FBgn0001077,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0001077,ftz
ftz-f1,FBgn0001078,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0001078,ftz-f1
fu2,FBgn0029173,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0285971,prg
G9a,FBgn0040372,Chromatin regulation,AT_hook,,TFscore=NA,FBgn0040372,G9a
GABA-B-R3,FBgn0031275,Maybe TF,,,,FBgn0031275,GABA-B-R3
GABPI,FBgn0031495,Maybe TF,,,,FBgn0031495,GABPI
Gas41,FBgn0031873,DNA-binding with transcription factor activity,,,,FBgn0031873,Gas41
GATAd,FBgn0032223,DNA-binding with transcription factor activity,GATA,Medium,TFscore=6,FBgn0032223,GATAd
GATAe,FBgn0038391,DNA-binding with transcription factor activity,GATA,High,TFscore=3,FBgn0038391,GATAe
gce,FBgn0261703,DNA-binding with transcription factor activity,HLH,,TFscore=6,FBgn0261703,gce
gcl,FBgn0005695,Maybe TF,,,,FBgn0005695,gcl
gcm,FBgn0014179,DNA-binding with transcription factor activity,GCM,High,TFscore=1,FBgn0014179,gcm
gcm2,FBgn0019809,DNA-binding with transcription factor activity,GCM,Medium,TFscore=6,FBgn0019809,gcm2
Gcn5,FBgn0020388,Chromatin regulation,,,,FBgn0020388,Gcn5
gem,FBgn0050011,DNA-binding with transcription factor activity,CP2,Medium,TFscore=6,FBgn0050011,gem
gl,FBgn0004618,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0004618,gl
glu,FBgn0015391,DNA-binding with transcription factor activity,,,,FBgn0015391,glu
Glut4EF,FBgn0267336,DNA-binding with transcription factor activity,C-CLIP|zf-C2H2,,TFscore=NA,FBgn0267336,Glut4EF
GNBP-like3,FBgn0034511,Maybe TF,,,,FBgn0034511,GNBP-like3
gol,FBgn0004919,Maybe TF,,,,FBgn0004919,gol
Gr93a,FBgn0041229,DNA-binding with transcription factor activity,,,,FBgn0041229,Gr93a
grau,FBgn0001133,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0001133,grau
grh,FBgn0259211,DNA-binding with transcription factor activity,CP2,High,TFscore=1,FBgn0259211,grh
grn,FBgn0001138,DNA-binding with transcription factor activity,GATA,High,TFscore=5,FBgn0001138,grn
gro,FBgn0001139,DNA-binding with transcription factor activity,,,,FBgn0001139,gro
grp,FBgn0261278,DNA-binding with transcription factor activity,,,,FBgn0261278,grp
gsb,FBgn0001148,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=1,FBgn0001148,gsb
gsb-n,FBgn0001147,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=1,FBgn0001147,gsb-n
Gsc,FBgn0010323,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0010323,Gsc
gt,FBgn0001150,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0001150,gt
Gug,FBgn0010825,DNA-binding with transcription factor activity,Myb_DNA-binding,High,TFscore=3,FBgn0010825,Gug
h,FBgn0001168,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0001168,h
H,FBgn0001169,Co-factor,,,,FBgn0001169,H
H15,FBgn0016660,DNA-binding with transcription factor activity,T-box,Medium,TFscore=6,FBgn0016660,H15
H2.0,FBgn0001170,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0001170,H2.0
Hakai,FBgn0032812,DNA-binding with transcription factor activity,,Medium,,FBgn0032812,Hakai
ham,FBgn0045852,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0045852,ham
Hand,FBgn0032209,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0032209,Hand
hang,FBgn0026575,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0026575,hang
hay,FBgn0001179,DNA-binding with transcription factor activity,,,,FBgn0001179,hay
hb,FBgn0001180,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0001180,hb
hbn,FBgn0008636,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0008636,hbn
Hcf,FBgn0039904,DNA-binding with transcription factor activity,,,,FBgn0039904,Hcf
her,FBgn0001185,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0001185,her
Her,FBgn0030899,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0030899,Hesr
Hey,FBgn0027788,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0027788,Hey
HGTX,FBgn0040318,DNA-binding with transcription factor activity,Homeobox,Medium,TFscore=6,FBgn0040318,HGTX
HHEX,FBgn0038852,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0038852,HHEX
HIPP1,FBgn0037027,Maybe TF,,,,FBgn0037027,HIPP1
hkb,FBgn0261434,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=5,FBgn0261434,hkb
HLH3B,FBgn0011276,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0011276,HLH3B
HLH4C,FBgn0011277,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0011277,HLH4C
HLH54F,FBgn0022740,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0022740,HLH54F
Hmg-2,FBgn0026582,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0026582,Hmg-2
HmgD,FBgn0004362,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0004362,HmgD
HmgZ,FBgn0010228,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0010228,HmgZ
Hmr,FBgn0001206,DNA-binding with transcription factor activity,MADF,,TFscore=NA,FBgn0001206,Hmr
Hmx,FBgn0264005,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0264005,Hmx
Hnf4,FBgn0004914,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0004914,Hnf4
hng1,FBgn0034599,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0034599,hng1
hng2,FBgn0037634,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0037634,hng2
hng3,FBgn0035160,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0035160,hng3
HP1b,FBgn0030082,Chromatin regulation,,,,FBgn0030082,HP1b
HP1c,FBgn0039019,Chromatin regulation,,,,FBgn0039019,HP1c
HP1e,FBgn0037675,Chromatin regulation,,,,FBgn0037675,HP1e
HP6,FBgn0031613,DNA-binding with transcription factor activity,,,,FBgn0031613,HP6
Hr38,FBgn0014859,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0014859,Hr38
Hr39,FBgn0261239,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0261239,Hr39
Hr4,FBgn0264562,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0264562,Hr4
Hr46,FBgn0000448,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0000448,Hr3
Hr51,FBgn0034012,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0034012,Hr51
Hr78,FBgn0015239,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0015239,Hr78
Hr83,FBgn0037436,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0037436,Hr83
Hr96,FBgn0015240,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0015240,Hr96
hrg,FBgn0015949,Maybe TF,,,,FBgn0015949,hrg
Hsf,FBgn0001222,DNA-binding with transcription factor activity,HSF_DNA-bind,High,TFscore=1,FBgn0001222,Hsf
Hsp60D,FBgn0032525,Maybe TF,,,,FBgn0032525,Hsp60D
hth,FBgn0001235,DNA-binding with transcription factor activity,Homeobox,High,TFscore=2,FBgn0001235,hth
ind,FBgn0025776,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0025776,ind
inv,FBgn0001269,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0001269,inv
Ipod,FBgn0030187,Chromatin regulation,,,,FBgn0030187,Ipod
Iswi,FBgn0011604,DNA-binding with transcription factor activity,,Medium,,FBgn0011604,Iswi
ix,FBgn0001276,Co-factor,,,,FBgn0001276,ix
Jarid2,FBgn0036004,DNA-binding with transcription factor activity,ARID|AT_hook,Medium,TFscore=6,FBgn0036004,Jarid2
jigr1,FBgn0039350,Maybe TF,MADF,,TFscore=NA,FBgn0039350,jigr1
JIL-1,FBgn0020412,Chromatin regulation,,,,FBgn0020412,JIL-1
jim,FBgn0027339,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0027339,jim
jing,FBgn0086655,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0086655,jing
Jon99Fii,FBgn0039777,DNA-binding with transcription factor activity,,High,,FBgn0039777,Jon99Fii
Jra,FBgn0001291,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0001291,Jra
jub,FBgn0030530,Maybe TF,,,,FBgn0030530,jub
jumu,FBgn0015396,DNA-binding with transcription factor activity,Fork_head,Medium,TFscore=6,FBgn0015396,jumu
Kah,FBgn0035144,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0035144,Kah
kay,FBgn0001297,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0001297,kay
Kdm2,FBgn0037659,DNA-binding with transcription factor activity,,Medium,,FBgn0037659,Kdm2
Kdm4A,FBgn0033233,Chromatin regulation,,,,FBgn0033233,Kdm4A
Kdm4B,FBgn0053182,Chromatin regulation,,,,FBgn0053182,Kdm4B
ken,FBgn0011236,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0011236,ken
key,FBgn0041205,DNA-binding with transcription factor activity,,Medium,,FBgn0041205,key
kin17,FBgn0024887,DNA-binding with transcription factor activity,,Medium,,FBgn0024887,kin17
kis,FBgn0266557,DNA-binding with transcription factor activity,,,,FBgn0266557,kis
klu,FBgn0013469,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0013469,klu
kn,FBgn0001319,DNA-binding with transcription factor activity,TIG,Medium,TFscore=6,FBgn0001319,kn
kni,FBgn0001320,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0001320,kni
knrl,FBgn0001323,DNA-binding with transcription factor activity,zf-C4,Medium,TFscore=6,FBgn0001323,knrl
Kr,FBgn0001325,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0001325,Kr
Kr-h1,FBgn0266450,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0266450,Kr-h1
kto,FBgn0001324,Co-factor,,,,FBgn0001324,kto
ktub,FBgn0015721,DNA-binding with transcription factor activity,,Medium,,FBgn0015721,ktub
l(1)10Bb,FBgn0001491,Maybe TF,,,,FBgn0001491,l(1)10Bb
l(1)1Bi,FBgn0001341,DNA-binding with transcription factor activity,,,,FBgn0001341,Mybbp1A
l(1)sc,FBgn0002561,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0002561,l(1)sc
l(2)37Cd,FBgn0086445,Maybe TF,,,,FBgn0086445,l(2)37Cd
l(2)k10201,FBgn0016970,DNA-binding with transcription factor activity,,Medium,,FBgn0016970,l(2)k10201
l(3)73Ah,FBgn0002283,Maybe TF,,,,FBgn0002283,l(3)73Ah
l(3)mbt,FBgn0002441,DNA-binding with transcription factor activity,,Medium,,FBgn0002441,l(3)mbt
l(3)neo38,FBgn0265276,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0265276,l(3)neo38
La,FBgn0011638,DNA-binding with transcription factor activity,,,,FBgn0011638,La
lab,FBgn0002522,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0002522,lab
lbe,FBgn0011278,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0011278,lbe
lbl,FBgn0008651,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0008651,lbl
lds,FBgn0002542,DNA-binding with transcription factor activity,,,,FBgn0002542,lds
Lhr,FBgn0034217,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0034217,Lhr
lid,FBgn0031759,DNA-binding with transcription factor activity,ARID|zf-C5HC2,Medium,TFscore=6,FBgn0031759,lid
lilli,FBgn0041111,DNA-binding with transcription factor activity,AF-4|AT_hook,Medium,TFscore=6,FBgn0041111,lilli
Lim1,FBgn0026411,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0026411,Lim1
Lim3,FBgn0002023,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0002023,Lim3
lin-28,FBgn0035626,DNA-binding with transcription factor activity,,Medium,,FBgn0035626,lin-28
lmd,FBgn0039039,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0039039,lmd
Lmpt,FBgn0261565,DNA-binding with transcription factor activity,,,,FBgn0261565,Lmpt
lms,FBgn0034520,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0034520,lms
lola,FBgn0005630,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0283521,lola
lolal,FBgn0022238,DNA-binding with transcription factor activity,,,,FBgn0022238,lolal
lov,FBgn0266129,DNA-binding with transcription factor activity,,Medium,,FBgn0266129,lov
Lpt,FBgn0263667,DNA-binding with transcription factor activity,,Medium,,FBgn0263667,Lpt
luna,FBgn0040765,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0040765,luna
lute,FBgn0262871,Maybe TF,,,,FBgn0262871,lute
lz,FBgn0002576,DNA-binding with transcription factor activity,Runt,High,TFscore=2,FBgn0002576,lz
M1BP,FBgn0037621,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037621,M1BP
Mad,FBgn0011648,DNA-binding with transcription factor activity,MH1,High,TFscore=1,FBgn0011648,Mad
maf-S,FBgn0034534,DNA-binding with transcription factor activity,bZIP_Maf,High,TFscore=1,FBgn0034534,maf-S
Maf1,FBgn0267861,Co-factor,,,,FBgn0267861,Maf1
mamo,FBgn0267033,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0267033,mamo
Mat1,FBgn0024956,DNA-binding with transcription factor activity,,,,FBgn0024956,Mat1
Max,FBgn0017578,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0017578,Max
MBD-like,FBgn0027950,Chromatin regulation,,High,,FBgn0027950,MBD-like
MBD-R2,FBgn0038016,DNA-binding with transcription factor activity,THAP|zf-C2H2,Medium,TFscore=6,FBgn0038016,MBD-R2
mbf1,FBgn0262732,Co-factor,,,,FBgn0262732,mbf1
Med,FBgn0011655,DNA-binding with transcription factor activity,MH1,High,TFscore=1,FBgn0011655,Med
MED1,FBgn0037109,Co-factor,,,,FBgn0037109,MED1
MED10,FBgn0036581,Co-factor,,,,FBgn0036581,MED10
MED11,FBgn0036811,Co-factor,,,,FBgn0036811,MED11
MED14,FBgn0035145,Co-factor,,,,FBgn0035145,MED14
MED15,FBgn0027592,Co-factor,,,,FBgn0027592,MED15
MED16,FBgn0034707,Co-factor,,,,FBgn0034707,MED16
MED17,FBgn0038578,Co-factor,,,,FBgn0038578,MED17
MED18,FBgn0026873,Co-factor,,,,FBgn0026873,MED18
MED20,FBgn0013531,Co-factor,,,,FBgn0013531,MED20
MED22,FBgn0040339,Co-factor,,,,FBgn0040339,MED22
MED23,FBgn0034795,Co-factor,,,,FBgn0034795,MED23
MED24,FBgn0035851,Co-factor,,,,FBgn0035851,MED24
MED26,FBgn0039923,DNA-binding with transcription factor activity,,,,FBgn0039923,MED26
MED27,FBgn0037359,Co-factor,,,,FBgn0037359,MED27
MED30,FBgn0035149,Co-factor,,,,FBgn0035149,MED30
MED31,FBgn0037262,Co-factor,,,,FBgn0037262,MED31
MED4,FBgn0035754,Co-factor,,,,FBgn0035754,MED4
MED6,FBgn0024330,Co-factor,,,,FBgn0024330,MED6
MED7,FBgn0051390,Co-factor,,,,FBgn0051390,MED7
MED8,FBgn0034503,Co-factor,,,,FBgn0034503,MED8
Mef2,FBgn0011656,DNA-binding with transcription factor activity,SRF-TF,High,TFscore=2,FBgn0011656,Mef2
mei-P26,FBgn0026206,Maybe TF,,,,FBgn0026206,mei-P26
Meics,FBgn0025874,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0025874,Meics
MEP-1,FBgn0035357,DNA-binding with transcription factor activity,,Medium,,FBgn0035357,MEP-1
Mes-4,FBgn0039559,Chromatin regulation,,,,FBgn0039559,NSD
MESR4,FBgn0034240,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0034240,MESR4
Met,FBgn0002723,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0002723,Met
Mi-2,FBgn0262519,DNA-binding with transcription factor activity,,,,FBgn0262519,Mi-2
mia,FBgn0014342,DNA-binding with transcription factor activity,,,,FBgn0014342,mia
mid,FBgn0261963,DNA-binding with transcription factor activity,T-box,,TFscore=6,FBgn0261963,mid
Mio,FBgn0032940,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0032940,Mondo
mip120,FBgn0033846,DNA-binding with transcription factor activity,,High,,FBgn0033846,mip120
mip130,FBgn0023509,DNA-binding with transcription factor activity,,,,FBgn0023509,mip130
mip40,FBgn0034430,Maybe TF,,,,FBgn0034430,mip40
mirr,FBgn0014343,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0014343,mirr
Mitf,FBgn0263112,Co-factor,HLH,,TFscore=6,FBgn0263112,Mitf
mld,FBgn0263490,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0263490,mld
mle,FBgn0002774,Chromatin regulation,,,,FBgn0002774,mle
Mnt,FBgn0023215,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0023215,Mnt
mod,FBgn0002780,DNA-binding with transcription factor activity,,High,,FBgn0002780,mod
mod(mdg4),FBgn0002781,Chromatin regulation,BEN|FLYWCH,,TFscore=NA,FBgn0002781,mod(mdg4)
mof,FBgn0014340,Chromatin regulation,,,,FBgn0014340,mof
mor,FBgn0002783,DNA-binding with transcription factor activity,,Medium,,FBgn0002783,mor
MP1,FBgn0027930,Maybe TF,,,,FBgn0027930,MP1
MRG15,FBgn0027378,Chromatin regulation,,,,FBgn0027378,MRG15
mRpL55,FBgn0038678,DNA-binding with transcription factor activity,,,,FBgn0038678,mRpL55
Mrtf,FBgn0052296,DNA-binding with transcription factor activity,RPEL,High,TFscore=2,FBgn0052296,Mrtf
msl-3,FBgn0002775,Chromatin regulation,,,,FBgn0002775,msl-3
MTA1-like,FBgn0027951,DNA-binding with transcription factor activity,GATA|Myb_DNA-binding|zf-C2H2,Medium,TFscore=6,FBgn0027951,MTA1-like
MTF-1,FBgn0040305,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0040305,MTF-1
mtg,FBgn0260386,Maybe TF,,,,FBgn0260386,mtg
Mtp,FBgn0266369,DNA-binding with transcription factor activity,,Medium,,FBgn0266369,Mtp
mtRNApol,FBgn0261938,DNA-binding with transcription factor activity,,,,FBgn0261938,mtRNApol
mTTF,FBgn0028530,DNA-binding with transcription factor activity,,High,,FBgn0028530,mTTF
mtTFB2,FBgn0037778,Co-factor,,,,FBgn0037778,mtTFB2
mute,FBgn0085444,DNA-binding with transcription factor activity,,Medium,,FBgn0085444,mute
mxc,FBgn0260789,DNA-binding with transcription factor activity,AT_hook,Medium,TFscore=6,FBgn0260789,mxc
Myb,FBgn0002914,DNA-binding with transcription factor activity,Myb_DNA-binding,High,TFscore=2,FBgn0002914,Myb
N,FBgn0004647,DNA-binding with transcription factor activity,,,,FBgn0004647,N
nab,FBgn0259986,Co-factor,,,,FBgn0259986,nab
nau,FBgn0002922,DNA-binding with transcription factor activity,Basic|HLH,High,TFscore=5,FBgn0002922,nau
NC2alpha,FBgn0034650,DNA-binding with transcription factor activity,CBFA_NFYB_domain,,TFscore=NA,FBgn0034650,NC2alpha
NC2beta,FBgn0028926,DNA-binding with transcription factor activity,CBFA_NFYB_domain,,TFscore=NA,FBgn0028926,NC2beta
nclb,FBgn0263510,DNA-binding with transcription factor activity,,,,FBgn0263510,nclb
nej,FBgn0261617,Chromatin regulation,,,,FBgn0261617,nej
Nelf-A,FBgn0038872,Maybe TF,,,,FBgn0038872,Nelf-A
NELF-B,FBgn0027553,Maybe TF,,,,FBgn0027553,NELF-B
Nelf-E,FBgn0017430,Maybe TF,,,,FBgn0017430,Nelf-E
nerfin-1,FBgn0028999,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0028999,nerfin-1
