Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
mTTF,FBgn0028530,NA,,,,FBgn0028530,mTTF
Mul1,FBgn0035483,NA,,,,FBgn0035483,Mul1
Mulk,FBgn0260750,NA,,,,FBgn0260750,Mulk
Nc73EF,FBgn0010352,NA,,,,FBgn0010352,Nc73EF
ND-13A,FBgn0031684,NA,,,,FBgn0031684,ND-13A
ND-13B,FBgn0047038,NA,,,,FBgn0047038,ND-13B
ND-15,FBgn0031228,NA,,,,FBgn0031228,ND-15
ND-18,FBgn0031021,NA,,,,FBgn0031021,ND-18
ND-19,FBgn0035046,NA,,,,FBgn0035046,ND-19
ND-20,FBgn0030718,NA,,,,FBgn0030718,ND-20
ND-23,FBgn0017567,NA,,,,FBgn0017567,ND-23
ND-24,FBgn0030853,NA,,,,FBgn0030853,ND-24
ND-30,FBgn0266582,NA,,,,FBgn0266582,ND-30
ND-39,FBgn0037001,NA,,,,FBgn0037001,ND-39
ND-42,FBgn0019957,NA,,,,FBgn0019957,ND-42
ND-49,FBgn0039909,NA,,,,FBgn0039909,ND-49
ND-51,FBgn0031771,NA,,,,FBgn0031771,ND-51
ND-51L1,FBgn0034251,NA,,,,FBgn0034251,ND-51L1
ND-75,FBgn0017566,NA,,,,FBgn0017566,ND-75
ND-ACP,FBgn0011361,NA,,,,FBgn0011361,ND-ACP
ND-AGGG,FBgn0058002,NA,,,,FBgn0058002,ND-AGGG
ND-ASHI,FBgn0029888,NA,,,,FBgn0029888,ND-ASHI
ND-B12,FBgn0034645,NA,,,,FBgn0034645,ND-B12
ND-B14,FBgn0033570,NA,,,,FBgn0033570,ND-B14
ND-B14.5A,FBgn0025839,NA,,,,FBgn0025839,ND-B14.5A
ND-B14.5B,FBgn0031505,NA,,,,FBgn0031505,ND-B14.5B
ND-B14.7,FBgn0034576,NA,,,,FBgn0034576,ND-B14.7
ND-B15,FBgn0033961,NA,,,,FBgn0033961,ND-B15
ND-B16.6,FBgn0029868,NA,,,,FBgn0029868,ND-B16.6
ND-B17,FBgn0001989,NA,,,,FBgn0001989,ND-B17
ND-B17.2,FBgn0031436,NA,,,,FBgn0031436,ND-B17.2
ND-B18,FBgn0030605,NA,,,,FBgn0030605,ND-B18
ND-B22,FBgn0032511,NA,,,,FBgn0032511,ND-B22
ND-B8,FBgn0040705,NA,,,,FBgn0040705,ND-B8
ND-MLRQ,FBgn0052230,NA,,,,FBgn0052230,ND-MLRQ
ND-MNLL,FBgn0029971,NA,,,,FBgn0029971,ND-MNLL
ND-MWFE,FBgn0085468,NA,,,,FBgn0085468,ND-MWFE
ND-PDSW,FBgn0021967,NA,,,,FBgn0021967,ND-PDSW
ND-SGDH,FBgn0011455,NA,,,,FBgn0011455,ND-SGDH
Neb-cGP,FBgn0083167,NA,,,,FBgn0083167,Neb-cGP
Nipsnap,FBgn0030724,NA,,,,FBgn0030724,Nipsnap
NitFhit,FBgn0024945,NA,,,,FBgn0024945,NitFhit
nmd,FBgn0005322,NA,,,,FBgn0005322,nmd
Nmdmc,FBgn0010222,NA,,,,FBgn0010222,Nmdmc
NP15.6,FBgn0027785,NA,,,,FBgn0027785,NP15.6
Nrg,FBgn0264975,NA,,,,FBgn0264975,Nrg
nrm,FBgn0262509,NA,,,,FBgn0262509,nrm
nrv2,FBgn0015777,NA,,,,FBgn0015777,nrv2
nSyb,FBgn0013342,NA,,,,FBgn0013342,nSyb
Nurf-38,FBgn0016687,NA,,,,FBgn0016687,Nurf-38
Oat,FBgn0022774,NA,,,,FBgn0022774,Oat
Opa1,FBgn0261276,NA,,,,FBgn0261276,Opa1
Ost48,FBgn0014868,NA,,,,FBgn0014868,Ost48
OstDelta,FBgn0034277,NA,,,,FBgn0034277,OstDelta
ox,FBgn0011227,NA,,,,FBgn0011227,ox
P32,FBgn0034259,NA,,,,FBgn0034259,P32
P5CDh1,FBgn0037138,NA,,,,FBgn0037138,P5CDh1
P5cr-2,FBgn0038516,NA,,,,FBgn0038516,P5cr-2
Past1,FBgn0016693,NA,,,,FBgn0016693,Past1
PCB,FBgn0027580,NA,,,,FBgn0027580,PCB
Pcd,FBgn0024841,NA,,,,FBgn0024841,Pcd
pdgy,FBgn0027601,NA,,,,FBgn0027601,pdgy
Pdh,FBgn0011693,NA,,,,FBgn0011693,Pdh
Pdi,FBgn0014002,NA,,,,FBgn0286818,Pdi
Pdk,FBgn0017558,NA,,,,FBgn0017558,Pdk
Pdp,FBgn0029958,NA,,,,FBgn0029958,Pdp
Pebp1,FBgn0038973,NA,,,,FBgn0038973,Pebp1
Pfk,FBgn0003071,NA,,,,FBgn0003071,Pfk
Pgam5,FBgn0023517,NA,,,,FBgn0023517,Pgam5
Pgi,FBgn0003074,NA,,,,FBgn0003074,Pgi
Pgk,FBgn0250906,NA,,,,FBgn0250906,Pgk
Pglym78,FBgn0014869,NA,,,,FBgn0014869,Pglym78
Phb2,FBgn0010551,NA,,,,FBgn0010551,Phb2
PHGPx,FBgn0035438,NA,,,,FBgn0035438,PHGPx
Plip,FBgn0039111,NA,,,,FBgn0039111,PTPMT1
PMCA,FBgn0259214,NA,,,,FBgn0259214,PMCA
Pmi,FBgn0044419,NA,,,,FBgn0044419,Pmi
porin,FBgn0004363,NA,,,,FBgn0004363,porin
Ppat-Dpck,FBgn0035632,NA,,,,FBgn0035632,Ppat-Dpck
ppl,FBgn0027945,NA,,,,FBgn0027945,ppl
Ppox,FBgn0020018,NA,,,,FBgn0020018,Ppox
pr,FBgn0003141,NA,,,,FBgn0003141,pr
Prm,FBgn0003149,NA,,,,FBgn0003149,Prm
prtp,FBgn0030329,NA,,,,FBgn0030329,prtp
Prx3,FBgn0038519,NA,,,,FBgn0038519,Prx3
Prx5,FBgn0038570,NA,,,,FBgn0038570,Prx5
ps,FBgn0261552,NA,,,,FBgn0261552,ps
Psa,FBgn0261243,NA,,,,FBgn0261243,Psa
pug,FBgn0020385,NA,,,,FBgn0020385,pug
PyK,FBgn0267385,NA,,,,FBgn0267385,PyK
R,FBgn0004636,NA,,,,FBgn0004636,Rap1
Rab11,FBgn0015790,NA,,,,FBgn0015790,Rab11
Rab2,FBgn0014009,NA,,,,FBgn0014009,Rab2
Rab3,FBgn0005586,NA,,,,FBgn0005586,Rab3
Rab7,FBgn0015795,NA,,,,FBgn0015795,Rab7
Rab8,FBgn0262518,NA,,,,FBgn0262518,Rab8
Rack1,FBgn0020618,NA,,,,FBgn0020618,Rack1
ref(2)P,FBgn0003231,NA,,,,FBgn0003231,ref(2)P
Reg-2,FBgn0016715,NA,,,,FBgn0016715,Reg-2
regucalcin,FBgn0030362,NA,,,,FBgn0030362,regucalcin
Rfabg,FBgn0087002,NA,,,,FBgn0087002,apolpp
RFeSP,FBgn0021906,NA,,,,FBgn0021906,RFeSP
Rho1,FBgn0014020,NA,,,,FBgn0014020,Rho1
Rim2,FBgn0031359,NA,,,,FBgn0031359,Rim2
Rm62,FBgn0003261,NA,,,,FBgn0003261,Rm62
Roe1,FBgn0014877,NA,,,,FBgn0014877,Roe1
Rop,FBgn0004574,NA,,,,FBgn0004574,Rop
Rpi,FBgn0050410,NA,,,,FBgn0050410,Rpi
RpL10,FBgn0024733,NA,,,,FBgn0024733,RpL10
RpL10Ab,FBgn0036213,NA,,,,FBgn0036213,RpL10Ab
RpL11,FBgn0013325,NA,,,,FBgn0013325,RpL11
RpL12,FBgn0034968,NA,,,,FBgn0034968,RpL12
RpL13A,FBgn0037351,NA,,,,FBgn0037351,RpL13A
RpL14,FBgn0017579,NA,,,,FBgn0017579,RpL14
RpL18,FBgn0035753,NA,,,,FBgn0035753,RpL18
RpL18A,FBgn0010409,NA,,,,FBgn0010409,RpL18A
RpL19,FBgn0002607,NA,,,,FBgn0285950,RpL19
RpL21,FBgn0032987,NA,,,,FBgn0032987,RpL21
RpL23,FBgn0010078,NA,,,,FBgn0010078,RpL23
RpL23A,FBgn0026372,NA,,,,FBgn0026372,RpL23A
RpL26,FBgn0036825,NA,,,,FBgn0036825,RpL26
RpL27,FBgn0039359,NA,,,,FBgn0039359,RpL27
RpL27A,FBgn0261606,NA,,,,FBgn0285948,RpL27A
RpL28,FBgn0035422,NA,,,,FBgn0035422,RpL28
RpL3,FBgn0020910,NA,,,,FBgn0020910,RpL3
RpL30,FBgn0086710,NA,,,,FBgn0086710,RpL30
RpL4,FBgn0003279,NA,,,,FBgn0003279,RpL4
RpL40,FBgn0003941,NA,,,,FBgn0003941,RpL40
RpL6,FBgn0039857,NA,,,,FBgn0039857,RpL6
RpL7,FBgn0005593,NA,,,,FBgn0005593,RpL7
RpL8,FBgn0261602,NA,,,,FBgn0261602,RpL8
RpL9,FBgn0015756,NA,,,,FBgn0015756,RpL9
RpLP0,FBgn0000100,NA,,,,FBgn0000100,RpLP0
RpLP1,FBgn0002593,NA,,,,FBgn0002593,RpLP1
RpLP2,FBgn0003274,NA,,,,FBgn0003274,RpLP2
RpS10b,FBgn0261593,NA,,,,FBgn0285947,RpS10b
RpS13,FBgn0010265,NA,,,,FBgn0010265,RpS13
RpS14a,FBgn0004403,NA,,,,FBgn0004403,RpS14a
RpS14b,FBgn0004404,NA,,,,FBgn0004404,RpS14b
RpS15Aa,FBgn0010198,NA,,,,FBgn0010198,RpS15Aa
RpS16,FBgn0034743,NA,,,,FBgn0034743,RpS16
RpS18,FBgn0010411,NA,,,,FBgn0010411,RpS18
RpS19a,FBgn0010412,NA,,,,FBgn0010412,RpS19a
RpS2,FBgn0004867,NA,,,,FBgn0004867,RpS2
RpS24,FBgn0261596,NA,,,,FBgn0261596,RpS24
RpS3,FBgn0002622,NA,,,,FBgn0002622,RpS3
RpS3A,FBgn0017545,NA,,,,FBgn0017545,RpS3A
RpS4,FBgn0011284,NA,,,,FBgn0011284,RpS4
RpS7,FBgn0039757,NA,,,,FBgn0039757,RpS7
RpS8,FBgn0039713,NA,,,,FBgn0039713,RpS8
